oid_mitkan,ms_miklat,k_sug,t_sug,k_rechov,shem_recho,ms_bait,knisa,Full_Address,shem_rechov_eng,shetach_mr,k_sinon,t_sinon,hearot,h_sug,x_coord,y_coord,lon,lat,shem_baalim,shem,pail,from_time,to_time,opening_times,url_tik,telephone_henion,maneger_name,email,celolar,is_open,UniqueId,date_import,miklat_mungash
11039,20244,7.0,מקלט פנימי בשטח בית ספר,16.0,בלפור,12, ,בלפור 12 ,,239.0,,,בית ספר בלפור,,178744.39649613,663908.21546051,34.77258503,32.06734155,,בית ספר בלפור,כשיר לשימוש,,,,, ,,,,כן,592-2165,13/03/2026 10:13:17,
11040,20245,7.0,מקלט פנימי בשטח בית ספר,675.0,מודיליאני,19, ,מודיליאני 19 ,,300.0,,,,,179838.99505015,665367.87553281,34.78411678,32.08054345,,בית ספר היובל,כשיר לשימוש,,,,, ,,,,כן,592-2166,13/03/2026 10:13:17,
11041,20246,7.0,מקלט פנימי בשטח בית ספר,3736.0,פסטלוצי,34, ,פסטלוצי 34 ,,86.0,,,,,177246.60036969,661562.59213039,34.75682618,32.04613417,,בית ספר אג'יאל,כשיר לשימוש,,,,, ,,,,כן,592-2175,13/03/2026 10:13:17,
11042,20247,6.0,מתקן מיגון רווחה ,3120.0,הערמון,8, ,הערמון 8 ,,50.0,,,"מרכז  הירש - מרכז הורים וילדים(כ 33 מ""ר) + טיפת חלב - עג'מי כ 20 מ""ר",,176595.10244474,661403.93090513,34.7499354,32.04467885,,מרכז הירש לגיל הרך,כשיר לשימוש,,,,,,אמאל טאטור,,054-6869940,כן,592-2176,13/03/2026 10:13:17,
11043,20253,10.0,מתקן מיגון גני ילדים ,943.0,המתנדב,23, ,המתנדב 23 ,,12.0,,,מרחב מוגן בגן ילדים,,181843.13089546,669901.11196873,34.80516616,32.12149183,,גן ילדים רש,כשיר לשימוש,,,,,,אפרת פודוליאנו,,050-4138692,כן,592-2217,13/03/2026 10:13:17,
11044,20256,7.0,מקלט פנימי בשטח בית ספר,746.0,ברנפלד שמעון,15, ,ברנפלד שמעון 15 ,,110.0,,,,,181593.30954079,663188.93443933,34.80278389,32.06095443,,בית ספר עציון,כשיר לשימוש,,,,, ,,,,כן,592-1848,13/03/2026 10:13:17,
11045,20258,7.0,מקלט פנימי בשטח בית ספר,2249.0,אקסלרוד נתן,5, ,אקסלרוד נתן 5 ,,371.0,,,בית ספר אביב + אשכול גנים אביב,,180499.07898729,669402.71926115,34.79094427,32.11695174,,בית ספר אביב,כשיר לשימוש,,,,, ,,,,כן,592-1890,13/03/2026 10:13:17,
11046,20262,7.0,מקלט פנימי בשטח בית ספר,3184.0,טולוז,3, ,טולוז 3 ,,255.0,,,,,176414.4051882,660957.67427157,34.74804224,32.04064772,," בית ספר עירוני ל""ג אלמוסתקבל",כשיר לשימוש,,,,, ,,,,כן,592-1974,13/03/2026 10:13:17,
11047,20269,10.0,מתקן מיגון גני ילדים ,2075.0,נהריים,8, ,נהריים 8 ,,12.0,,,,,184885.77621516,669705.9816917,34.83741451,32.11982977,,גן ילדים אט,כשיר לשימוש,,,,,,חני כץ,,053-4676350,כן,592-2056,13/03/2026 10:13:17,
11048,20270,10.0,מתקן מיגון גני ילדים ,361.0,מלצ'ט,29, ,מלצ'ט 29 ,,25.0,,,אשכול מלצ'ט,,178994.38985105,664122.88976528,34.77522346,32.06928644,,אשכול מלצ'ט,כשיר לשימוש,,,,,,שרון הרשקוביץ,,050-7781800,כן,592-2075,13/03/2026 10:13:17,
11049,20273,7.0,מקלט פנימי בשטח בית ספר,637.0,יד לבנים,18, ,יד לבנים 18 ,,320.0,,,,,180967.40565218,663109.08132596,34.79615911,32.06021315,,בית ספר גיבורי ישראל,כשיר לשימוש,,,,, ,,,,כן,592-2138,13/03/2026 10:13:17,
11050,20275,7.0,מקלט פנימי בשטח בית ספר,554.0,ועידת קטוביץ,47, ,ועידת קטוביץ 47 ,,100.0,,,,,180516.6250122,666956.10978766,34.79122957,32.09488941,,"בית ספר עירוני ד' חט""ב",כשיר לשימוש,,,,, ,,,,כן,592-2155,13/03/2026 10:13:17,
11051,20276,7.0,מקלט פנימי בשטח בית ספר,279.0,"אד""ם הכהן",5, ,"אד""ם הכהן 5 ",,229.0,,,"מקלט מבנה ישן +ממ""קים במבנה חדש",,179095.27599428,665829.49418818,34.77622013,32.08467984,,בית ספר גרץ,כשיר לשימוש,,,,, ,,,,כן,592-2164,13/03/2026 10:13:17,
11052,20277,7.0,מקלט פנימי בשטח בית ספר,2355.0,אלוני ניסים,8, ,אלוני ניסים 8 ,,339.0,,,"חט""ב+תיכון",,181016.06772127,666182.14668885,34.79655136,32.08792713,,בית ספר צמרות,כשיר לשימוש,,,,, ,,,,כן,592-2173,13/03/2026 10:13:17,
11053,20278,7.0,מקלט פנימי בשטח בית ספר,3433.0,"חידושי הרי""ם",12,,"חידושי הרי""ם 12",,35.0,,,מבנה ישן,,176999.64201907,661179.92558711,34.75422836,32.04267409,,תיכון ז',כשיר לשימוש,,,,, ,,,,כן,592-2190,13/03/2026 10:13:17,
11054,20282,10.0,מתקן מיגון גני ילדים ,3114.0,נבטים,1, ,נבטים 1 ,,12.0,,,מרחב מוגן בגן ילדים,,176547.96137781,661142.4475339,34.74944796,32.04231905,,גן ילדים קג,כשיר לשימוש,,,,,,סמאח באלחה,,054-4426001,כן,592-2215,13/03/2026 10:13:17,
11055,20283,10.0,מתקן מיגון גני ילדים ,260.0,"חת""ם סופר",6, ,"חת""ם סופר 6 ",,51.0,,,אשכול גנים,,179096.25299567,666184.7906926,34.77621554,32.08788386,,אשכול גנים לוי יצחק,כשיר לשימוש,,,,,,דלית כרייף,,054-4256725,כן,592-2222,13/03/2026 10:13:17,
11056,20287,7.0,מקלט פנימי בשטח בית ספר,228.0,הר נבו,4, ,הר נבו 4 ,,200.0,,,,,179552.09164283,666254.7317919,34.78104111,32.0885308,,בית ספר הר נבו,כשיר לשימוש,,,,, ,,,,כן,592-1835,13/03/2026 10:13:17,
11057,20289,7.0,מקלט פנימי בשטח בית ספר,25.0,בן יהודה,86, ,בן יהודה 86 ,,200.0,,,,,178522.54018116,665410.92459393,34.77017148,32.08088462,,"תיכון טכנולוגי אגו""י",כשיר לשימוש,,,,, ,,,,כן,592-1853,13/03/2026 10:13:17,
11058,20293,7.0,מקלט פנימי בשטח בית ספר,1009.0,יגור,2, ,יגור 2,,254.0,,,"160 מ""ר במבנה החדש",,180966.32165064,662716.63976881,34.79616335,32.05667414,,בית ספר רוקח,כשיר לשימוש,,,,, ,,,,כן,592-1883,13/03/2026 10:13:17,
11059,20294,7.0,מקלט פנימי בשטח בית ספר,610.0,אונקלוס,8, ,אונקלוס 8 ,,525.0,,, בית ספר בבלי-ירושלמי,,180955.8676358,666995.63084377,34.79588104,32.0952609,, בית ספר בבלי-ירושלמי,כשיר לשימוש,,,,, ,,,,כן,592-1889,13/03/2026 10:13:17,
11060,20296,7.0,מקלט פנימי בשטח בית ספר,778.0,ההשכלה,18, ,ההשכלה 18 ,,214.0,,,,,180992.19068737,663858.33038969,34.79639156,32.06697059,,בית ספר דוד בלוך,כשיר לשימוש,,,,, ,,,,כן,592-1913,13/03/2026 10:13:17,
11061,20297,7.0,מקלט פנימי בשטח בית ספר,1005.0,אלטמן אריה,2, ,אלטמן אריה 2 ,,185.0,,,נגבה 19 -כניסה לחניון,,180943.45161817,662487.66244372,34.79593036,32.05460848,,בית ספר מעלה,כשיר לשימוש,,,,, ,,,,כן,592-1919,13/03/2026 10:13:17,
11062,20299,7.0,מקלט פנימי בשטח בית ספר,3675.0,"לח""י",8, ,"לח""י 8א",,116.0,,,בית ספר,,180236.851615,661617.54820841,34.78848388,32.0467376,,בית יעקב ד' שערי ציון,כשיר לשימוש,,,,, ,,,,כן,592-1955,13/03/2026 10:13:17,
11063,20302,10.0,מתקן מיגון גני ילדים ,2165.0,קיציס יוסף,6, ,קיציס יוסף 6 ,,12.0,,,,,183116.63470348,668182.69152906,34.81872597,32.10603734,,גן ילדים פד,כשיר לשימוש,,,,,,רונית ירחי,,0585322204,כן,592-2053,13/03/2026 10:13:17,
11064,20303,10.0,מתקן מיגון גני ילדים ,672.0,נהרדעא,4, ,נהרדעא 4 ,,56.0,,,,,179924.38817139,665559.7358052,34.78501334,32.0822766,,אשכול גנים נהרדעא,כשיר לשימוש,,,,,,לאה כהן,,055-9975005,כן,592-2062,13/03/2026 10:13:17,
11065,20307,7.0,מקלט פנימי בשטח בית ספר,1034.0,גבעתי,4, ,גבעתי 4 ,,108.0,,,,,180943.5456183,662061.02283802,34.79594845,32.05076112,,בית ספר הגליל,כשיר לשימוש,,,,, ,,,,כן,592-2125,13/03/2026 10:13:17,
11066,20308,7.0,מקלט פנימי בשטח בית ספר,4080.0,לובטקין צביה,35, ,לובטקין צביה 35 ,,280.0,,,,,181900.80497734,661811.08548317,34.80609395,32.04853948,,"בית ספר בעש""ט",כשיר לשימוש,,,,, ,,,,כן,592-2129,13/03/2026 10:13:17,
11067,20309,7.0,מקלט פנימי בשטח בית ספר,1122.0,הצבי,5, ,הצבי 5 ,,150.0,,,,,182228.7254429,662673.3167073,34.80953258,32.05632582,,בית ספר צבי שפירא,כשיר לשימוש,,,,, ,,,,כן,592-2144,13/03/2026 10:13:17,
11068,20310,7.0,מקלט פנימי בשטח בית ספר,27.0,הירקון,248, ,הירקון 248 ,,100.0,,,מקלט,,178762.11352129,666608.8142946,34.77265817,32.09169558,,בית ספר א.ד גורדון,כשיר לשימוש,,,,, ,,,,כן,592-2151,13/03/2026 10:13:17,
11069,20311,7.0,מקלט פנימי בשטח בית ספר,2116.0,בורלא יהודה,25, ,בורלא יהודה 25 ,,61.0,,,,,180452.98092184,668760.44934931,34.79048196,32.11115831,,בית ספר ארן,כשיר לשימוש,,,,, ,,,,כן,592-2156,13/03/2026 10:13:17,
11070,20318,10.0,מתקן מיגון גני ילדים ,3010.0,רבי פנחס,4,ו,רבי פנחס 4ו,,12.0,,,מרחב מוגן בגן ילדים,,176980.75999227,662217.42006006,34.75398262,32.0520293,,גן ילדים הרובע -נ,כשיר לשימוש,,,,,,סיגל מונרוב,,0528838354,כן,592-2213,13/03/2026 10:13:17,
11071,20322,10.0,מתקן מיגון גני ילדים ,2355.0,דוש (קריאל גרדוש),6, ,דוש (קריאל גרדוש) 6 ,,36.0,,,אשכול גנים ריג (צמרות) ,,181078.31480964,666247.5477817,34.7972081,32.08851902,,אשכול גנים צמרות,כשיר לשימוש,,,,,,רותם דברת,,054-7650559,כן,592-1834,13/03/2026 10:13:17,
11072,20323,7.0,מקלט פנימי בשטח בית ספר,210.0,שמעון התרסי,31, ,שמעון התרסי 31 ,,199.0,,,,,179533.93461705,666914.18572814,34.78082134,32.09447696,,בית ספר אוסישקין,כשיר לשימוש,,,,, ,,,,כן,592-1852,13/03/2026 10:13:17,
11073,20324,7.0,מקלט פנימי בשטח בית ספר,3535.0,ישראל מסלנט,42, ,ישראל מסלנט 42 ,,227.0,,,,,179554.67964651,662161.14298016,34.78123861,32.05161573,,בית ספר בית יעקב ה,כשיר לשימוש,,,,, ,,,,כן,592-1870,13/03/2026 10:13:17,
11074,20325,7.0,מקלט פנימי בשטח בית ספר,4150.0,בושם,76, ,בושם 76 ,,140.0,,,,,181282.80009995,661450.26197091,34.79956482,32.04526489,,בית ספר חורב,כשיר לשימוש,,,,, ,,,,כן,592-1876,13/03/2026 10:13:17,
11075,20327,7.0,מקלט פנימי בשטח בית ספר,580.0,אנטיגונוס,6, ,אנטיגונוס 6 ,,356.0,,,,,179831.85704002,666653.29135774,34.7839881,32.09213479,,בית ספר יהודה מכבי,כשיר לשימוש,,,,, ,,,,כן,592-1900,13/03/2026 10:13:17,
11076,20328,7.0,מקלט פנימי בשטח בית ספר,1300.0,בקר אהרון,10, ,בקר אהרון 10 ,,236.0,,,,,182788.10523706,669939.63802343,34.81517806,32.12187044,,בית ספר נעמי שמר,כשיר לשימוש,,,,, ,,,,כן,592-1948,13/03/2026 10:13:17,
11077,20329,7.0,מקלט פנימי בשטח בית ספר,25.0,בן יהודה,227, ,בן יהודה 227 ,,120.0,,,,,178931.60476192,667001.52585214,34.77443699,32.09524307,,בית ספר עירוני ה,כשיר לשימוש,,,,, ,,,,כן,592-1960,13/03/2026 10:13:17,
11078,20330,7.0,מקלט פנימי בשטח בית ספר,870.0,דבורה הנביאה,85, ,דבורה הנביאה 85 ,,80.0,,,,,185008.0793888,669276.28808166,34.83872592,32.11595864,,בית יעקב הרים לוין (יסודי התורה א),כשיר לשימוש,,,,, ,,,,כן,592-1966,13/03/2026 10:13:17,
11079,20331,7.0,מקלט פנימי בשטח בית ספר,758.0,דיין משה,45, ,דיין משה 45 ,,132.0,,,,,181181.36895595,662230.45007855,34.79845984,32.05229708,,בית ספר נתיב,כשיר לשימוש,,,,, ,,,,כן,592-1978,13/03/2026 10:13:17,
11080,20332,7.0,מקלט פנימי בשטח בית ספר,4150.0,בושם,76, ,בושם 76 ,,350.0,,,,,181341.82118374,661476.50600817,34.80018868,32.04550355,,בית ספר עפרה חזה,כשיר לשימוש,,,,, ,,,,כן,592-1984,13/03/2026 10:13:17,
11081,131,2.0,מקלט ציבורי במוסדות חינוך,817.0,קדש ברנע,4, ,קדש ברנע 4 ,,100.0,,,,,182621.61500069,668895.48454102,34.813454,32.11244907,,בית ספר מגן,כשיר לשימוש,,,,,,,,,כן,592-2014,13/03/2026 10:13:17,
11082,20336,10.0,מתקן מיגון גני ילדים ,819.0,הדר יוסף,7, ,הדר יוסף 7 ,,12.0,,,,,183066.52163233,668563.0770691,34.81818059,32.10946596,,גן ילדים רפב,כשיר לשימוש,,,,,,שרית שרעבי,,053-2414921,כן,592-2054,13/03/2026 10:13:17,
11083,20337,10.0,מתקן מיגון גני ילדים ,193.0,ארלוזורוב,95, ,ארלוזורוב 95 ,,46.0,,,אשכול ארלוזורוב,,179856.54907508,665825.52818255,34.78428382,32.08467108,,אשכול ארלוזורוב,כשיר לשימוש,,,,,,ורד דניאלי,,052-3459258,כן,592-2069,13/03/2026 10:13:17,
11084,20340,10.0,מתקן מיגון גני ילדים ,3059.0,מיכלאנג'לו,20, ,מיכלאנג'לו 20 ,,12.0,,,,,177146.22422718,661827.78050688,34.75575176,32.04852182,,גן ילדים אנדרומדה- נט,כשיר לשימוש,,,,,,עביר אלקטראוי,,050-7334803,כן,592-2101,13/03/2026 10:13:17,
11085,20342,7.0,מקלט פנימי בשטח בית ספר,4147.0,אנקאווא רפאל הרב,13, ,אנקאווא רפאל הרב 13 ,,281.0,,,,,181336.02517551,661700.54332624,34.80011843,32.04752369,,בית ספר כפיר,כשיר לשימוש,,,,, ,,,,כן,592-2126,13/03/2026 10:13:17,
11086,20343,7.0,מקלט פנימי בשטח בית ספר,1077.0,המערכה,9, ,המערכה 9 ,,46.0,,,,,180661.99421858,663241.69851424,34.79291964,32.06139861,,בית ספר אנוך,כשיר לשימוש,,,,, ,,,,כן,592-2139,13/03/2026 10:13:17,
11087,20344,7.0,מקלט פנימי בשטח בית ספר,3368.0,הנגרים,23, ,הנגרים 23 ,,308.0,,,,,177969.9233966,662677.53471329,34.76443639,32.05621531,,בית ספר דוריאנוב,כשיר לשימוש,,,,, ,,,,כן,592-2143,13/03/2026 10:13:17,
11088,20345,7.0,מקלט פנימי בשטח בית ספר,488.0,ילין דוד,11, ,ילין דוד 11 ,,220.0,,,,,179846.43306071,666210.23072872,34.78416079,32.08813988,,בית ספר ארנון,כשיר לשימוש,,,,, ,,,,כן,592-2158,13/03/2026 10:13:17,
11089,20350,10.0,מתקן מיגון גני ילדים ,263.0,קורדובה,10, ,קורדובה 10 ,,38.0,,,מרחב מוגן בגן ילדים,,179291.06227224,666137.39362531,34.77828104,32.0874634,,אשכול גנים קורדובה,כשיר לשימוש,,,,,,כרמית לוריא,,054-7588011,כן,592-2211,13/03/2026 10:13:17,
11090,20351,10.0,מתקן מיגון גני ילדים ,986.0,הרטגלס,13, ,הרטגלס 13 ,,12.0,,,מרחב מוגן בגן ילדים,,181000.50569917,667989.05725415,34.79631407,32.10422092,,גן ילדים צד,כשיר לשימוש,,,,,,שרון זלצמן,,054-4255126,כן,592-2214,13/03/2026 10:13:17,
11091,20352,9.0,מתקן מיגון רווחה ,124.0,"האר""י",10, ,"האר""י 10 ",,18.0,,,,,178259.58480784,664205.801883,34.76743804,32.07000752,,מועדון הכרם,כשיר לשימוש,,,,,,,,,כן,592-2223,13/03/2026 10:13:17,
11092,20219,7.0,מקלט פנימי בשטח בית ספר,462.0,צייטלין,22, ,צייטלין 22 ,,535.0,,,,,179882.58411204,665150.19722377,34.78458744,32.078582,,בית ספר תיכון  צייטלין ב-ג,כשיר לשימוש,,,,, ,,,,כן,592-2037,13/03/2026 10:13:17,
11093,20357,7.0,מקלט פנימי בשטח בית ספר,4064.0,מושיע,21, ,מושיע 21 ,,150.0,,,,,180702.37727591,662063.27184121,34.7933948,32.05077314,,בית ספר גוונים- הירדן,כשיר לשימוש,,,,, ,,,,כן,592-2124,13/03/2026 10:13:17,
11094,20360,7.0,מקלט פנימי בשטח בית ספר,5.0,העליה,49, ,העליה 49 ,,350.0,,,,,178695.62342689,662590.26458939,34.77212443,32.05545477,,בית ספר ביאליק,כשיר לשימוש,,,,, ,,,,כן,592-2137,13/03/2026 10:13:17,
11095,20362,7.0,מקלט פנימי בשטח בית ספר,2081.0,לויטן יצחק,7, ,לויטן יצחק 7 ,,23.0,,,,,181104.43384672,669596.77453666,34.79735078,32.11872247,,בית ספר ארזים,כשיר לשימוש,,,,, ,,,,כן,592-2161,13/03/2026 10:13:17,
11096,20363,7.0,מקלט פנימי בשטח בית ספר,347.0,שפירא צבי הרמן,21, ,שפירא צבי הרמן 21 ,,153.0,,,,,179199.45314218,664767.76568083,34.77736812,32.07510913,,בית ספר גבריאלי,כשיר לשימוש,,,,, ,,,,כן,592-2169,13/03/2026 10:13:17,
11097,20366,10.0,מתקן מיגון גני ילדים ,1254.0,לישנסקי יוסף,5, ,לישנסקי יוסף 5 ,,80.0,,,,,179280.11825671,662793.1318774,34.77830504,32.05730515,,אשכול  גנים כבח,כשיר לשימוש,,,,,,מרים אליאסוב,,0548452632,כן,592-2187,13/03/2026 10:13:17,
11098,20369,6.0,אחר,496.0,אבן גבירול,124, ,אבן גבירול 124 ,,200.0,,,מגדל המאה,,179600.24071119,666030.3214733,34.78156046,32.08650882,,מגדל המאה,כשיר לשימוש,,,24,,,,,,כן,592-2203,13/03/2026 10:13:17,
11099,20374,10.0,מתקן מיגון גני ילדים ,3658.0,קמינסקה,9, ,קמינסקה 9 ,,12.0,,,,,179053.02093429,660884.96516835,34.7759805,32.04008954,,גן ילדים קמד,כשיר לשימוש,,,,,,סיגי סלומון,,052-6881826,כן,592-2098,13/03/2026 10:13:17,
11100,20386,8.0,מתקן מיגון קהילה ,,ארלוזורוב,97, ,ארלוזורוב 97 ,,150.0,,,,,179900.03313681,665819.79617441,34.78474465,32.08462091,,קאנטרי ארלוזרוב,כשיר לשימוש,,,,,,,,,כן,592-2357,13/03/2026 10:13:17,
11101,20388,8.0,מתקן מיגון קהילה ,,שאול המלך,25, ,שאול המלך 25 ,,200.0,,,,,179978.32224796,664901.6458709,34.78561167,32.07634397,,בית אריאלה,כשיר לשימוש,,,,,,אורי אליס,,054-6798003,כן,592-2357,13/03/2026 10:13:17,
11102,20391,8.0,מתקן מיגון קהילה ,,"הבעש""ט",8,,"הבעש""ט 8",,20.0,,,מרכז הספורט נוה גולן משתמשים במקלט של הבריכה ,,176743.58165554,660531.61666669,34.75154616,32.03681811,,בריכת נווה גולן,כשיר לשימוש,,,,,,יניב יחזקאל,,053-2507708,כן,592-2357,13/03/2026 10:13:17,
11103,20387,8.0,מתקן מיגון קהילה ,,המלך ג'ורג',33,א,המלך ג'ורג' 33א,,30.0,,,,,178671.42539253,664452.22923286,34.77178915,32.07224472,,המרכז הגאה,כשיר לשימוש,,,,,,,,,כן,592-2357,13/03/2026 10:13:17,
11104,20393,9.0,מתקן מיגון רווחה ,,עירית,17, ,עירית 17 ,,100.0,,,מרכז הורים ילדים גפן (מקלט80 מטר)+ טיפת חלב(20מטר),,176494.04730127,660345.64240266,34.74891275,32.03513157,,מרכז הורים ילדים גפן + טיפת חלב -יפו ג',כשיר לשימוש,,,,,,מיכל,,054-4555586,כן,592-2357,13/03/2026 10:13:17,
